id;author/id;author/name;author/url;participatory_space/id;participatory_space/url;taxonomies/ids;component/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_time;end_time;attendees;contributions;organizations;address;location;reference;attachments;url;related_proposals;related_results;published;withdrawn;withdrawn_at;location_hints;created_at;updated_at;latitude;longitude;follows_count;private_meeting;transparent;registration_form_enabled;comments/start_time;comments/end_time;comments/enabled;comments/count;online_meeting_url;closing_visible;closing_report;attending_organizations;registration_url;decidim_user_group_id;decidim_author_type;video_url;audio_url;closed_at;registration_terms/ca;registration_terms/en;registration_terms/machine_translations/es;available_slots;registrations_enabled;customize_registration_email;type_of_meeting;iframe_access_level;iframe_embed_type;reserved_slots;registration_type;location/ca;location/en;location/machine_translations/es;location_hints/ca;location_hints/en;location_hints/machine_translations/es
69;1315;Kymberly Rath;https://nightly.decidim.org/profiles/domenic_hagenes-88;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Provident voluptas.;Quae nihil.;Eum minus.;<p>In eum assumenda. Voluptas reiciendis et. Voluptas vel debitis.</p>;<p>A voluptas et. Alias natus maxime. Neque in itaque.</p>;<p>Quia assumenda a. Natus voluptatem eveniet. Accusantium maiores quod.</p>;2025-02-18 00:00:00 UTC;2025-03-01 00:00:00 UTC;0;0;;852 Tim Roads 08176 South Mittiebury;;NIGHT-MEET-2025-01-69;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/69;"";"";true;false;;;2025-01-29 11:19:34 UTC;2025-01-29 11:19:35 UTC;;;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::UserBaseEntity;;;;<p>Autem ut atque. Blanditiis omnis aut. Quia dicta magni.</p>;<p>Ullam rerum enim. Molestiae fugit cupiditate. Suscipit est cumque.</p>;<p>Animi dicta vel. Est aut saepe. Non doloribus est.</p>;10;false;false;online;all;open_in_new_tab;0;registration_disabled;;;;;;
70;4;Birgit Schinner II;https://nightly.decidim.org/profiles/maudie-813;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Corrupti dolorem.;Ut porro.;Quis architecto.;<p>Nesciunt quasi praesentium. Aut quis rerum. Id neque qui.</p>;<p>Cumque voluptates et. Totam saepe maxime. Nemo ut placeat.</p>;<p>Ipsum consequatur dolores. Impedit nisi commodi. Voluptatem et vel.</p>;2024-11-20 00:00:00 UTC;2024-11-20 03:00:00 UTC;0;0;;6738 Vandervort Gardens 02400 Rutherfordview;;NIGHT-MEET-2025-01-70;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/70;"";"";true;false;;;2025-01-29 11:19:35 UTC;2025-01-29 11:19:37 UTC;29.084532709949357;-170.62574622216204;0;false;true;false;;;true;8;;;;;;12;Decidim::UserBaseEntity;;;;<p>Ipsa vel tenetur. Est quasi culpa. Dolores autem unde.</p>;<p>Nemo iusto magni. Et eum atque. Voluptates eligendi nulla.</p>;<p>Ratione nihil ullam. Voluptatem quidem consequatur. Corrupti quasi consequatur.</p>;40;true;false;in_person;all;none;0;on_this_platform;Ullam magnam ut quos reiciendis et delectus laborum eum consequatur qui ex autem quam consequatur impedit ipsam sed officia quibusdam.;Qui dolores quo doloremque sed sit sed nihil ea ut eum earum est et dolor fuga quasi voluptate cupiditate eligendi.;Dolor eos delectus voluptas praesentium quo vel sapiente similique eum quaerat aliquam qui voluptatibus repellat officia et minus quo natus.;Sit qui aliquam est rerum ut ut mollitia et ratione ad minima neque qui eaque laborum et.;Dolores id cum aut totam quia qui voluptates ipsa dolore eum error enim veniam quisquam pariatur excepturi.;Hic voluptatem quam aperiam ipsam est est maiores ab eum ut consequatur accusamus enim magnam molestiae minus.
71;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Ipsam quas.;Aut temporibus.;Dolore odit.;<p>Provident libero incidunt. Eaque velit culpa. Consequatur et quia.</p>;<p>Eum expedita autem. Laborum ad voluptatem. Perspiciatis ipsa est.</p>;<p>Dolorum reprehenderit dolor. Architecto et et. Ducimus tempora voluptatum.</p>;2024-11-30 00:00:00 UTC;2024-11-30 03:00:00 UTC;0;0;;696 Kling Passage 57778-3234 Lake Samual;;NIGHT-MEET-2025-01-71;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/71;"";"";true;false;;;2025-01-29 11:21:21 UTC;2025-01-29 11:21:23 UTC;;;0;false;true;false;;;true;10;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Distinctio autem nihil. Rerum nemo ea. Ut quis sit.</p>;<p>Sint facere non. Accusamus fuga consequatur. Sunt ut esse.</p>;<p>Eius voluptatem quia. Impedit aut dolores. Inventore eius sequi.</p>;10;true;false;online;all;open_in_live_event_page;0;registration_disabled;;;;;;
72;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Dolor quo.;Voluptates dolores.;Vel in.;<p>Sunt voluptas animi. Consequatur recusandae consequatur. Vero veritatis nemo.</p>;<p>Incidunt aut error. Officiis mollitia natus. Fugiat non et.</p>;<p>Excepturi maxime eaque. Ipsam quibusdam labore. Itaque quia sint.</p>;2024-12-24 00:00:00 UTC;2024-12-31 00:00:00 UTC;0;0;;927 Corie Park 47494 Hildashire;;NIGHT-MEET-2025-01-72;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/72;"";"";true;false;;;2025-01-29 11:21:23 UTC;2025-01-29 11:21:23 UTC;;;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://anderson-wyman.example/lyndsay.dooley;;Decidim::Organization;;;;<p>Modi omnis nisi. Eligendi minima est. In in mollitia.</p>;<p>Officiis enim ut. Nihil delectus reprehenderit. Corrupti et numquam.</p>;<p>Et voluptas nihil. Perspiciatis sed velit. Voluptas ducimus quo.</p>;40;false;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
73;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Reprehenderit vel.;Consectetur maxime.;Similique itaque.;<p>Minima consequatur officiis. Consectetur voluptatem qui. Maxime magni omnis.</p>;<p>Voluptas sint et. Veniam dolorum nobis. Quod consequatur mollitia.</p>;<p>Quia reiciendis et. Magnam quo laboriosam. Explicabo et eum.</p>;2024-12-21 00:00:00 UTC;2024-12-21 04:00:00 UTC;0;0;;4762 Jack Ramp 39750 Shantellborough;;NIGHT-MEET-2025-01-73;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/73;"";"";true;false;;;2025-01-29 11:21:23 UTC;2025-01-29 11:21:26 UTC;85.83673504090928;-101.35322561559349;0;false;true;false;;;true;4;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Voluptas cum sit. Non voluptatem officia. Saepe ullam sit.</p>;<p>Pariatur qui aperiam. Accusantium deleniti culpa. Quidem hic eos.</p>;<p>Ut necessitatibus aliquam. Reprehenderit eos unde. Et vel qui.</p>;50;true;false;hybrid;all;open_in_new_tab;0;registration_disabled;Et dolor est et deleniti nostrum tempore et labore voluptas aperiam ut ducimus quaerat veritatis nulla eum ea ullam explicabo.;Voluptatum consectetur modi at beatae aliquid cupiditate labore voluptatem quisquam nobis eaque officia qui tempore laboriosam sint magnam inventore tenetur.;Cupiditate odio deleniti porro sed aut est quo eligendi labore impedit qui corrupti ipsam eius at odit cumque fugiat sint.;Sunt earum eos quo dolorem quam et eum omnis neque itaque atque voluptatem quo odit aperiam omnis quia in.;Repellat impedit quia modi laboriosam magni deserunt ab ipsa sed recusandae maiores qui enim incidunt aut debitis et ex.;Similique commodi atque inventore sint eos asperiores molestias est pariatur quo quia fuga et natus eaque qui in quaerat.
74;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Quos dolorem.;Ea impedit.;Voluptatem delectus.;<p>Sint doloremque voluptatem. Voluptatem sint rerum. Quia non doloremque.</p>;<p>Suscipit temporibus quia. A velit ut. Ipsa est vel.</p>;<p>Distinctio ipsam voluptas. Est sint unde. Ducimus natus est.</p>;2025-01-17 00:00:00 UTC;2025-01-20 00:00:00 UTC;0;0;;714 Oberbrunner Expressway 35531-8948 Reynoldsberg;;NIGHT-MEET-2025-01-74;3;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/74;"";"";true;false;;;2025-01-29 11:21:26 UTC;2025-01-29 11:21:27 UTC;60.028858482404104;2.9472647829751963;0;false;true;false;;;true;3;;;;;;;Decidim::Organization;;;;<p>Qui repellendus porro. In voluptate quo. Sequi ea placeat.</p>;<p>Consequatur autem nihil. Nihil incidunt voluptate. Vitae eos maxime.</p>;<p>Et quas ipsum. Sed voluptas similique. Repellat ab at.</p>;40;true;false;in_person;all;none;0;on_this_platform;Magni omnis accusamus ullam odit tempore possimus consequatur consequatur molestiae quia ratione itaque reiciendis non.;Ut quod nesciunt ipsam corporis suscipit deleniti porro tempore ex voluptas natus occaecati aperiam recusandae.;Impedit beatae cum sapiente reprehenderit dolorem aperiam et voluptatem laborum reiciendis assumenda error et dolor.;Repellendus veniam consequatur fuga quo nostrum quia voluptas laborum facilis est dolorum ea quo.;Quia totam eum exercitationem explicabo voluptas dolor quidem non nihil tenetur omnis aspernatur ad.;Illo aliquid dolores et et totam voluptate rerum vero accusamus eveniet dolore voluptatem nisi.
75;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Quia et.;Autem cupiditate.;Eligendi ipsa.;<p>Sunt quod eaque. Consectetur sit odio. Officiis fuga minus.</p>;<p>Similique qui aspernatur. Et beatae totam. Impedit eos eius.</p>;<p>Ratione repellendus non. Unde qui modi. Omnis nisi dolor.</p>;2024-12-13 00:00:00 UTC;2024-12-22 00:00:00 UTC;0;0;;864 Rusty Gardens 07076-1603 Lake Janiecemouth;;NIGHT-MEET-2025-01-75;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/75;"";"";true;false;;;2025-01-29 11:21:28 UTC;2025-01-29 11:21:28 UTC;;;0;false;true;false;;;true;2;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Perferendis doloribus consequatur. Rem soluta beatae. Sit odio odit.</p>;<p>Fuga iusto ea. Sit neque illo. Ut quo dolor.</p>;<p>Aliquam debitis occaecati. Repellat est beatae. Hic natus velit.</p>;20;false;false;online;all;open_in_new_tab;0;registration_disabled;;;;;;
76;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Quisquam labore.;Non est.;Modi labore.;<p>Harum id architecto. Non deserunt qui. Qui possimus nihil.</p>;<p>Sed iusto eum. Aut quia aut. Et laudantium voluptas.</p>;<p>Harum itaque eum. Voluptatem nesciunt eius. Praesentium id est.</p>;2024-10-29 00:00:00 UTC;2024-11-03 00:00:00 UTC;0;0;;14325 Rey Garden 53748-4645 Heidenreichberg;;NIGHT-MEET-2025-01-76;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/76;"";"";true;false;;;2025-01-29 11:21:28 UTC;2025-01-29 11:21:31 UTC;;;0;false;true;false;;;true;10;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Quo aut dolorem. Ut praesentium fugit. Laborum sit quia.</p>;<p>Expedita occaecati voluptatum. Blanditiis earum enim. Non ut incidunt.</p>;<p>Corrupti quod reprehenderit. Aliquid labore quasi. Dolore et laudantium.</p>;50;false;false;online;all;open_in_live_event_page;0;registration_disabled;;;;;;
77;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Mollitia omnis.;Eos dolorum.;Recusandae ut.;<p>Et mollitia enim. Mollitia libero quam. Quis eos voluptatem.</p>;<p>Culpa facere quam. Dolor omnis odit. Aut cum culpa.</p>;<p>Earum qui enim. Qui officiis impedit. Ipsum beatae quos.</p>;2025-05-29 00:00:00 UTC;2025-06-06 00:00:00 UTC;0;0;;889 Vinita Brooks 73759-2620 Wildermanfort;;NIGHT-MEET-2025-01-77;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/77;"";"";true;false;;;2025-01-29 11:21:31 UTC;2025-01-29 11:21:31 UTC;-11.505197866059987;7.618122055428046;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Aliquid dolores ullam. Id consequatur impedit. Harum rerum dolores.</p>;<p>Rem quos consequatur. Dignissimos non similique. Non qui pariatur.</p>;<p>Et assumenda voluptas. Et consequatur omnis. Dolor ex ducimus.</p>;50;true;false;hybrid;all;embed_in_meeting_page;0;registration_disabled;Fuga voluptatum qui in beatae delectus eos ab.;Sunt laborum ab ullam tenetur nemo velit molestias.;Sapiente libero similique sint quae sunt nulla magni.;Deserunt excepturi ab officia soluta quidem aut qui voluptate.;Nobis ratione et repellat voluptatem quis et dolorem illum.;Quod corporis amet culpa nam aut animi molestias excepturi.
78;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Optio temporibus.;Dolore atque.;Amet dolores.;<p>Eveniet nisi blanditiis. Distinctio numquam vero. Illum architecto sed.</p>;<p>Quaerat corrupti enim. Eveniet eius explicabo. Placeat ut tempore.</p>;<p>Dolorem dolore repellendus. Ipsam amet quibusdam. Iusto doloribus architecto.</p>;2025-06-07 00:00:00 UTC;2025-06-07 02:00:00 UTC;0;0;;922 Senger Mountain 54334-2196 Harlandmouth;;NIGHT-MEET-2025-01-78;3;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/78;"";"";true;false;;;2025-01-29 11:21:31 UTC;2025-01-29 11:21:31 UTC;-82.98013180501081;-82.50676650717895;0;false;true;false;;;true;0;;;;;;;Decidim::Organization;;;;<p>Assumenda id iusto. A ut et. Veniam commodi nam.</p>;<p>Est illo officiis. Velit consequatur quia. Autem ipsam quia.</p>;<p>Officia sint culpa. Dolores perspiciatis repudiandae. Voluptates ut accusantium.</p>;40;true;false;in_person;all;none;0;on_this_platform;Quaerat consequatur architecto voluptate voluptatem at debitis molestiae in sed soluta ea ullam modi quibusdam in necessitatibus voluptates.;Dolor quia in culpa commodi vel occaecati cumque autem pariatur aut laudantium corporis minus nemo dicta et est.;Quaerat nulla molestiae molestiae odio occaecati maiores exercitationem assumenda quisquam totam perspiciatis et distinctio delectus magnam nihil et.;Cumque perspiciatis facere dolores.;Voluptatem accusantium maiores rem.;Id odit ut explicabo.
79;522;Sean Dare;https://nightly.decidim.org/profiles/vance_harvey-6251;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Sapiente ea.;Nobis debitis.;Impedit explicabo.;<p>Animi facilis est. Non sit sit. Quia suscipit sed.</p>;<p>Provident aspernatur cum. Voluptas explicabo aut. Fugit doloremque sequi.</p>;<p>Voluptas facilis maxime. Accusantium sint corporis. Quae laboriosam aut.</p>;2024-12-10 00:00:00 UTC;2024-12-20 00:00:00 UTC;0;0;;43510 Denyse Hill 40201 Aaronhaven;;NIGHT-MEET-2025-01-79;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/79;"";"";true;false;;;2025-01-29 11:21:31 UTC;2025-01-29 11:21:32 UTC;-12.912656947506207;41.398295844369585;0;false;true;false;;;true;8;;;;;;;Decidim::UserBaseEntity;;;;<p>Quo atque porro. Error omnis odio. Rerum odio dolor.</p>;<p>Repudiandae provident sunt. Sit id consequatur. Nulla officiis perspiciatis.</p>;<p>Quam laudantium et. Voluptates id est. Quia quod velit.</p>;50;true;false;in_person;all;none;0;on_this_platform;Eligendi reprehenderit inventore ipsam magnam nisi natus repudiandae fuga maiores rerum sapiente eum velit officia.;Expedita quasi ullam molestiae quae quaerat perferendis doloribus hic quia libero adipisci eveniet id perspiciatis.;Veritatis tempore fuga aliquid ea consectetur iusto consequatur quod mollitia aut et occaecati consequatur alias.;Beatae autem aliquid debitis quia maxime sint molestiae aut.;Impedit rerum vitae et non at praesentium ab reiciendis.;Nihil itaque qui impedit rerum distinctio nulla necessitatibus sit.
80;473;Launa Kozey;https://nightly.decidim.org/profiles/fernanda-9910;2;https://nightly.decidim.org/conferences/turkey-defend;"";68;Sit enim.;Alias ut.;Aspernatur officiis.;<p>Ipsam hic adipisci. Natus et fugit. Nesciunt fuga nobis.</p>;<p>Quo dignissimos vel. Totam et facilis. Illo autem ex.</p>;<p>Cumque ratione quis. Nemo voluptatum sed. Ut odio exercitationem.</p>;2024-11-13 00:00:00 UTC;2024-11-17 00:00:00 UTC;0;0;;590 Legros Lake 60027-6004 Robertston;;NIGHT-MEET-2025-01-80;0;https://nightly.decidim.org/conferences/turkey-defend/f/68/meetings/80;"";"";true;false;;;2025-01-29 11:21:32 UTC;2025-01-29 11:21:32 UTC;85.46116370491248;-110.15295926383021;0;false;true;false;;;true;3;;;;;;474;Decidim::UserBaseEntity;;;;<p>Officia voluptate ipsum. Temporibus autem expedita. Ipsum eum asperiores.</p>;<p>Placeat id ullam. Cumque numquam maiores. Praesentium et sapiente.</p>;<p>Iusto totam voluptatem. Et sunt quis. Quia rerum aliquam.</p>;40;true;false;in_person;all;none;0;on_this_platform;Voluptas amet nostrum consequatur facilis autem ratione officiis laudantium excepturi laboriosam.;Tempore quisquam dolorem eos nesciunt velit quia ut eligendi saepe qui.;Odit et rerum in nihil enim ut pariatur omnis assumenda ea.;Occaecati aut ut.;Reprehenderit ut autem.;Est corporis dolores.
